Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-26 16:42:32,2023-05-26 16:42:32,"0,480s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-26 16:42:32,2023-05-26 16:42:33,"1,007s",PASSED
"verifyMatch(TextoaBuscar, TextoaBuscar, true)",Chrome 113.0.0.0,,,2023-05-26 16:42:33,2023-05-26 16:42:33,"0,000s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-26 16:42:33,2023-05-26 16:42:34,"0,719s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-26 16:42:34,2023-05-26 16:42:34,"0,000s",PASSED
Video,Chrome 113.0.0.0,,,2023-05-26 16:42:36,2023-05-26 16:42:36,"0,000s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Variables_simples,Chrome 113.0.0.0,,,2023-05-26 16:42:36,2023-05-26 16:42:57,"20,750s",PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-26 16:42:36,2023-05-26 16:42:43,"6,520s",PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-26 16:42:43,2023-05-26 16:42:43,"0,151s",PASSED
"navigateToUrl(""https://demoqa.com/webtables"")",Chrome 113.0.0.0,,,2023-05-26 16:42:43,2023-05-26 16:42:45,"1,890s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Add""))",Chrome 113.0.0.0,,,2023-05-26 16:42:45,2023-05-26 16:42:45,"0,797s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_First Name_firstName""), Nombre)",Chrome 113.0.0.0,,,2023-05-26 16:42:45,2023-05-26 16:42:46,"0,887s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Chrome 113.0.0.0,,,2023-05-26 16:42:46,2023-05-26 16:42:47,"0,663s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Chrome 113.0.0.0,,,2023-05-26 16:42:47,2023-05-26 16:42:48,"0,802s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Chrome 113.0.0.0,,,2023-05-26 16:42:48,2023-05-26 16:42:49,"0,760s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Chrome 113.0.0.0,,,2023-05-26 16:42:49,2023-05-26 16:42:49,"0,881s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Chrome 113.0.0.0,,,2023-05-26 16:42:49,2023-05-26 16:42:50,"0,771s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Chrome 113.0.0.0,,,2023-05-26 16:42:50,2023-05-26 16:42:51,"0,501s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Chrome 113.0.0.0,,,2023-05-26 16:42:51,2023-05-26 16:42:52,"1,088s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Chrome 113.0.0.0,,,2023-05-26 16:42:52,2023-05-26 16:42:52,"0,584s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-26 16:42:52,2023-05-26 16:42:53,"0,549s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-26 16:42:53,2023-05-26 16:42:54,"1,000s",PASSED
"verifyMatch(TextoaBuscar, TextoaBuscar, true)",Chrome 113.0.0.0,,,2023-05-26 16:42:54,2023-05-26 16:42:54,"0,000s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-26 16:42:54,2023-05-26 16:42:55,"0,719s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-26 16:42:55,2023-05-26 16:42:55,"0,000s",PASSED
Video,Chrome 113.0.0.0,,,2023-05-26 16:42:57,2023-05-26 16:42:57,"0,000s",PASSED
