Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Chrome 113.0.0.0,,,2023-05-23 17:56:21,2023-05-23 17:56:22,"1,247s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Chrome 113.0.0.0,,,2023-05-23 17:56:22,2023-05-23 17:56:24,"1,437s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Chrome 113.0.0.0,,,2023-05-23 17:56:24,2023-05-23 17:56:25,"1,327s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Chrome 113.0.0.0,,,2023-05-23 17:56:25,2023-05-23 17:56:27,"1,377s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Chrome 113.0.0.0,,,2023-05-23 17:56:27,2023-05-23 17:56:28,"1,585s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Chrome 113.0.0.0,,,2023-05-23 17:56:28,2023-05-23 17:56:29,"0,790s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Chrome 113.0.0.0,,,2023-05-23 17:56:29,2023-05-23 17:56:31,"1,756s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Chrome 113.0.0.0,,,2023-05-23 17:56:31,2023-05-23 17:56:31,"0,684s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-23 17:56:31,2023-05-23 17:56:32,"0,715s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-23 17:56:32,2023-05-23 17:56:33,"1,015s",PASSED
"verifyMatch(TextoaBuscar, TextoaBuscar, true)",Chrome 113.0.0.0,,,2023-05-23 17:56:33,2023-05-23 17:56:33,"0,009s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-23 17:56:33,2023-05-23 17:56:34,"0,977s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 17:56:34,2023-05-23 17:56:34,"0,001s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 17:56:34,2023-05-23 17:56:34,"0,001s",PASSED
Video,Chrome 113.0.0.0,,,2023-05-23 17:56:36,2023-05-23 17:56:36,"0,001s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Variables_simples,Chrome 113.0.0.0,,,2023-05-23 17:56:36,2023-05-23 17:57:00,"23,952s",PASSED
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-23 17:56:37,2023-05-23 17:56:37,"0,114s",PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-23 17:56:37,2023-05-23 17:56:40,"2,996s",PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-23 17:56:40,2023-05-23 17:56:40,"0,226s",PASSED
"navigateToUrl(""https://demoqa.com/webtables"")",Chrome 113.0.0.0,,,2023-05-23 17:56:40,2023-05-23 17:56:43,"2,805s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Add""))",Chrome 113.0.0.0,,,2023-05-23 17:56:43,2023-05-23 17:56:44,"1,066s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_First Name_firstName""), Nombre)",Chrome 113.0.0.0,,,2023-05-23 17:56:44,2023-05-23 17:56:45,"1,641s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Chrome 113.0.0.0,,,2023-05-23 17:56:45,2023-05-23 17:56:47,"1,400s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Chrome 113.0.0.0,,,2023-05-23 17:56:47,2023-05-23 17:56:48,"1,513s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Chrome 113.0.0.0,,,2023-05-23 17:56:48,2023-05-23 17:56:50,"1,270s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Chrome 113.0.0.0,,,2023-05-23 17:56:50,2023-05-23 17:56:51,"1,292s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Chrome 113.0.0.0,,,2023-05-23 17:56:51,2023-05-23 17:56:52,"1,325s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Chrome 113.0.0.0,,,2023-05-23 17:56:52,2023-05-23 17:56:53,"0,809s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Chrome 113.0.0.0,,,2023-05-23 17:56:53,2023-05-23 17:56:54,"1,434s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Chrome 113.0.0.0,,,2023-05-23 17:56:54,2023-05-23 17:56:55,"0,871s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-23 17:56:55,2023-05-23 17:56:56,"0,782s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-23 17:56:56,2023-05-23 17:56:57,"1,016s",PASSED
"verifyMatch(TextoaBuscar, TextoaBuscar, true)",Chrome 113.0.0.0,,,2023-05-23 17:56:57,2023-05-23 17:56:57,"0,014s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-23 17:56:57,2023-05-23 17:56:58,"1,248s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 17:56:58,2023-05-23 17:56:58,"0,001s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 17:56:58,2023-05-23 17:56:58,"0,001s",PASSED
Video,Chrome 113.0.0.0,,,2023-05-23 17:57:00,2023-05-23 17:57:00,"0,001s",PASSED
