Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Doble_click/Page_Telerik Web UI TreeView WebForms TreeV_78f562/span_WebForms TreeView Overview_rtMinus rtM_4103a7""))",Chrome 113.0.0.0,,,2023-05-23 14:41:45,2023-05-23 14:41:48,"2,586s",PASSED
"verifyElementClickable(findTestObject(""Doble_click/Page_Telerik Web UI TreeView WebForms TreeV_78f562/span_WebForms TreeView Overview_rtMinus rtM_4103a7""))",Chrome 113.0.0.0,,,2023-05-23 14:41:48,2023-05-23 14:41:49,"1,791s",PASSED
"click(findTestObject(""Doble_click/Page_Telerik Web UI TreeView WebForms TreeV_78f562/span_WebForms TreeView Overview_rtMinus rtM_4103a7""))",Chrome 113.0.0.0,,,2023-05-23 14:41:49,2023-05-23 14:41:52,"2,247s",PASSED
"doubleClick(findTestObject(""Object Repository/Doble_click/Page_Telerik Web UI TreeView WebForms TreeV_78f562/span_WebForms TreeView Overview_rtPlus rtPlusHover""))",Chrome 113.0.0.0,,,2023-05-23 14:41:52,2023-05-23 14:41:55,"3,154s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-23 14:41:55,2023-05-23 14:42:00,"5,548s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 14:42:00,2023-05-23 14:42:01,"0,063s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 14:42:01,2023-05-23 14:42:01,"0,017s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Drog_and_Drag,Chrome 113.0.0.0,,,2023-05-23 14:42:01,2023-05-23 14:43:18,"1m - 17,765s",FAILED
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-23 14:42:01,2023-05-23 14:42:01,"0,002s",PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-23 14:42:06,2023-05-23 14:42:15,"8,945s",PASSED
"navigateToUrl(""https://www.globalsqa.com/demo-site/draganddrop/"")",Chrome 113.0.0.0,,,2023-05-23 14:42:15,2023-05-23 14:42:42,"27,080s",PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-23 14:42:42,2023-05-23 14:42:44,"1,366s",PASSED
waitForPageLoad(10),Chrome 113.0.0.0,,,2023-05-23 14:42:44,2023-05-23 14:42:44,"0,584s",PASSED
"dragAndDropToObject(findTestObject(""Object Repository/Drog_and_Drag/Elemento1""), findTestObject(""Object Repository/Drog_and_Drag/Contenedor""))",Chrome 113.0.0.0,,,2023-05-23 14:42:44,2023-05-23 14:43:18,"33,837s",FAILED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 14:43:18,2023-05-23 14:43:18,"0,015s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 14:43:18,2023-05-23 14:43:18,"0,017s",PASSED
,,,,,,,
Test Cases/CursoKatalon/EsperaExplicita,Chrome 113.0.0.0,,,2023-05-23 14:43:19,2023-05-23 14:44:27,"1m - 7,882s",PASSED
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-23 14:43:19,2023-05-23 14:43:19,"0,003s",PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-23 14:43:31,2023-05-23 14:43:53,"22,114s",PASSED
"navigateToUrl(""https://www.seleniumeasy.com/katalon-studio"")",Chrome 113.0.0.0,,,2023-05-23 14:43:53,2023-05-23 14:43:59,"5,754s",PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-23 14:43:59,2023-05-23 14:44:00,"1,555s",PASSED
"click(findTestObject(""Object Repository/ExperaExplicita/Page_Katalon Studio Tutorials  Selenium Easy/a_The collaboration of AI and Codeless The New Era""))",Chrome 113.0.0.0,,,2023-05-23 14:44:00,2023-05-23 14:44:15,"14,458s",PASSED
waitForPageLoad(DelayLargo),Chrome 113.0.0.0,,,2023-05-23 14:44:15,2023-05-23 14:44:19,"4,068s",PASSED
"scrollToElement(findTestObject(""ExperaExplicita/Page_The collaboration of AI and Codeless T_3f0da5/img_AppliTools Artificial Intelligences App_7a5097""), 0)",Chrome 113.0.0.0,,,2023-05-23 14:44:19,2023-05-23 14:44:22,"2,821s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/ExperaExplicita/Page_The collaboration of AI and Codeless T_3f0da5/img_AppliTools Artificial Intelligences App_7a5097""))",Chrome 113.0.0.0,,,2023-05-23 14:44:22,2023-05-23 14:44:24,"2,813s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-23 14:44:24,2023-05-23 14:44:27,"2,602s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 14:44:27,2023-05-23 14:44:27,"0,000s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 14:44:27,2023-05-23 14:44:27,"0,002s",PASSED
