Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/SolucionEnscriptsIndividuales/ObtenerTextoDeElemento,Firefox 113.0,,,2023-05-23 14:36:07,2023-05-23 14:36:25,"17,936s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 14:36:07,2023-05-23 14:36:07,"0,005s",PASSED
"comment(""Pratica nivel 3"")",Firefox 113.0,,,2023-05-23 14:36:18,2023-05-23 14:36:18,"0,067s",PASSED
"Texto_label = getText(findTestObject(""AllTestLevel/Label_nivel3""))",Firefox 113.0,,,2023-05-23 14:36:18,2023-05-23 14:36:20,"1,658s",PASSED
"waitForElementClickable(findTestObject(""AllTestLevel/Textbox_nivel2""), DelayCorto)",Firefox 113.0,,,2023-05-23 14:36:20,2023-05-23 14:36:21,"0,948s",PASSED
"setText(findTestObject(""AllTestLevel/Textbox_nivel2""), Texto_label)",Firefox 113.0,,,2023-05-23 14:36:21,2023-05-23 14:36:22,"1,262s",PASSED
"waitForElementClickable(findTestObject(""AllTestLevel/Boton_Nivel2""), DelayCorto)",Firefox 113.0,,,2023-05-23 14:36:22,2023-05-23 14:36:23,"0,935s",PASSED
"click(findTestObject(""AllTestLevel/Boton_Nivel2""))",Firefox 113.0,,,2023-05-23 14:36:23,2023-05-23 14:36:25,"1,578s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 14:36:25,2023-05-23 14:36:25,"0,000s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 14:36:25,2023-05-23 14:36:25,"0,001s",PASSED
,,,,,,,
Test Cases/SolucionEnscriptsIndividuales/ClickEnMultiplesElementos,Firefox 113.0,,,2023-05-23 14:36:25,2023-05-23 14:36:40,"15,586s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 14:36:25,2023-05-23 14:36:25,"0,001s",PASSED
"comment(""Practica nivel 4"")",Firefox 113.0,,,2023-05-23 14:36:28,2023-05-23 14:36:28,"0,017s",PASSED
"waitForElementClickable(findTestObject(""AllTestLevel/Boton1_nivel4""), DelayCorto)",Firefox 113.0,,,2023-05-23 14:36:28,2023-05-23 14:36:30,"1,869s",PASSED
"click(findTestObject(""AllTestLevel/Boton1_nivel4""))",Firefox 113.0,,,2023-05-23 14:36:30,2023-05-23 14:36:32,"1,325s",PASSED
"waitForElementClickable(findTestObject(""AllTestLevel/Boton2_nivel4""), DelayCorto)",Firefox 113.0,,,2023-05-23 14:36:32,2023-05-23 14:36:32,"0,896s",PASSED
"click(findTestObject(""AllTestLevel/Boton2_nivel4""))",Firefox 113.0,,,2023-05-23 14:36:32,2023-05-23 14:36:34,"1,337s",PASSED
"waitForElementClickable(findTestObject(""AllTestLevel/Boton3_nivel4""), DelayCorto)",Firefox 113.0,,,2023-05-23 14:36:34,2023-05-23 14:36:35,"0,800s",PASSED
"click(findTestObject(""AllTestLevel/Boton3_nivel4""))",Firefox 113.0,,,2023-05-23 14:36:35,2023-05-23 14:36:36,"1,175s",PASSED
"waitForElementClickable(findTestObject(""AllTestLevel/Boton4_nivel4""), DelayCorto)",Firefox 113.0,,,2023-05-23 14:36:36,2023-05-23 14:36:37,"0,827s",PASSED
"click(findTestObject(""AllTestLevel/Boton4_nivel4""))",Firefox 113.0,,,2023-05-23 14:36:37,2023-05-23 14:36:38,"1,754s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 14:36:38,2023-05-23 14:36:40,"1,606s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 14:36:40,2023-05-23 14:36:40,"0,015s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 14:36:40,2023-05-23 14:36:40,"0,102s",PASSED
,,,,,,,
Test Cases/SolucionEnscriptsIndividuales/ClickEnEnlace,Firefox 113.0,,,2023-05-23 14:36:40,2023-05-23 14:36:51,"10,854s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 14:36:41,2023-05-23 14:36:41,"0,002s",PASSED
"comment(""Practica nivel 5"")",Firefox 113.0,,,2023-05-23 14:36:47,2023-05-23 14:36:47,"0,034s",PASSED
"click(findTestObject(""AllTestLevel/Enlace_nivel5""))",Firefox 113.0,,,2023-05-23 14:36:47,2023-05-23 14:36:50,"2,619s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 14:36:50,2023-05-23 14:36:51,"1,018s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 14:36:51,2023-05-23 14:36:51,"0,003s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 14:36:51,2023-05-23 14:36:51,"0,028s",PASSED
,,,,,,,
Test Cases/SolucionEnscriptsIndividuales/Ejecucion_Codigo_Javascript,Firefox 113.0,,,2023-05-23 14:36:51,2023-05-23 14:37:10,"18,927s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 14:36:51,2023-05-23 14:36:51,"0,002s",PASSED
"comment(""Practica 6"")",Firefox 113.0,,,2023-05-23 14:37:04,2023-05-23 14:37:04,"0,123s",PASSED
"testObj = findTestObject(""AllTestLevel/BotonOculto"")",Firefox 113.0,,,2023-05-23 14:37:04,2023-05-23 14:37:05,"1,080s",PASSED
"BotonOculto = findWebElement(testObj, 5)",Firefox 113.0,,,2023-05-23 14:37:05,2023-05-23 14:37:08,"2,190s",PASSED
"comment(""Practica Nivel 7"")",Firefox 113.0,,,2023-05-23 14:37:08,2023-05-23 14:37:08,"0,015s",PASSED
"executeJavaScript(""changePage();"", Arrays.asList(BotonOculto), CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 14:37:08,2023-05-23 14:37:09,"1,387s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 14:37:09,2023-05-23 14:37:10,"1,035s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 14:37:10,2023-05-23 14:37:10,"0,016s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 14:37:10,2023-05-23 14:37:10,"0,027s",PASSED
,,,,,,,
Test Cases/SolucionEnscriptsIndividuales/EscribirTextoEnVentanaAlerta,Firefox 113.0,,,2023-05-23 14:37:10,2023-05-23 14:37:21,"11,120s",ERROR
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 14:37:11,2023-05-23 14:37:11,"0,002s",PASSED
"comment(""Practica Nivel 8"")",Firefox 113.0,,,2023-05-23 14:37:19,2023-05-23 14:37:19,"0,042s",PASSED
driver = getWebDriver(),Firefox 113.0,,,2023-05-23 14:37:19,2023-05-23 14:37:19,"0,002s",PASSED
"alert().sendKeys(""9"")",Firefox 113.0,,,2023-05-23 14:37:19,2023-05-23 14:37:21,"1,771s",ERROR
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 14:37:21,2023-05-23 14:37:21,"0,006s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 14:37:21,2023-05-23 14:37:21,"0,021s",PASSED
,,,,,,,
Test Cases/SolucionEnscriptsIndividuales/CopiarTextoDeUnaVentanaAOtra,Firefox 113.0,,,2023-05-23 14:37:21,2023-05-23 14:38:17,"55,250s",FAILED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 14:37:22,2023-05-23 14:37:22,"0,006s",PASSED
"comment(""Practica 9"")",Firefox 113.0,,,2023-05-23 14:37:29,2023-05-23 14:37:29,"0,007s",PASSED
IndiceVentanaActual = getWindowIndex(),Firefox 113.0,,,2023-05-23 14:37:29,2023-05-23 14:37:29,"0,348s",PASSED
switchToWindowIndex(IndiceVentanaActual + 1),Firefox 113.0,,,2023-05-23 14:37:29,2023-05-23 14:38:17,"47,673s",FAILED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 14:38:17,2023-05-23 14:38:17,"0,016s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 14:38:17,2023-05-23 14:38:17,"0,038s",PASSED
,,,,,,,
Test Cases/SolucionEnscriptsIndividuales/CopiarUnElementoDentroDeOtro,Firefox 113.0,,,2023-05-23 14:38:17,2023-05-23 14:38:27,"9,931s",ERROR
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 14:38:18,2023-05-23 14:38:18,"0,003s",PASSED
"comment(""Practica 10"")",Firefox 113.0,,,2023-05-23 14:38:26,2023-05-23 14:38:26,"0,029s",PASSED
"Sourcelevel10 = By.id(""source"")",Firefox 113.0,,,2023-05-23 14:38:26,2023-05-23 14:38:26,"0,128s",PASSED
"Targetlevel10 = By.id(""target"")",Firefox 113.0,,,2023-05-23 14:38:26,2023-05-23 14:38:26,"0,001s",PASSED
driver = getWebDriver(),Firefox 113.0,,,2023-05-23 14:38:26,2023-05-23 14:38:26,"0,004s",PASSED
action = new org.openqa.selenium.interactions.Actions(driver),Firefox 113.0,,,2023-05-23 14:38:26,2023-05-23 14:38:26,"0,177s",PASSED
from = driver.findElement(Sourcelevel10),Firefox 113.0,,,2023-05-23 14:38:26,2023-05-23 14:38:27,"0,673s",ERROR
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 14:38:27,2023-05-23 14:38:27,"0,001s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 14:38:27,2023-05-23 14:38:27,"0,006s",PASSED
,,,,,,,
Test Cases/SolucionEnscriptsIndividuales/VerificacionApareceTexto,Firefox 113.0,,,2023-05-23 14:38:27,2023-05-23 14:39:29,"1m - 1,591s",FAILED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 14:38:27,2023-05-23 14:38:27,"0,005s",PASSED
"verifyElementText(findTestObject(""AllTestLevel/TextoFinalPractica""), ""¡Enhorabuena! Has llegado al final de la práctica"")",Firefox 113.0,,,2023-05-23 14:38:33,2023-05-23 14:39:28,"55,505s",FAILED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 14:39:28,2023-05-23 14:39:29,"0,082s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 14:39:29,2023-05-23 14:39:29,"0,112s",PASSED
