Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_First Name_firstName""), Nombre)",Firefox 113.0,,,2023-05-23 17:54:10,2023-05-23 17:54:11,"0,934s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Firefox 113.0,,,2023-05-23 17:54:11,2023-05-23 17:54:12,"1,165s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Firefox 113.0,,,2023-05-23 17:54:12,2023-05-23 17:54:13,"1,010s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Firefox 113.0,,,2023-05-23 17:54:13,2023-05-23 17:54:14,"0,806s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Firefox 113.0,,,2023-05-23 17:54:14,2023-05-23 17:54:15,"0,909s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Firefox 113.0,,,2023-05-23 17:54:15,2023-05-23 17:54:16,"0,893s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Firefox 113.0,,,2023-05-23 17:54:16,2023-05-23 17:54:16,"0,741s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Firefox 113.0,,,2023-05-23 17:54:16,2023-05-23 17:54:17,"1,006s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Firefox 113.0,,,2023-05-23 17:54:17,2023-05-23 17:54:18,"0,806s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 17:54:18,2023-05-23 17:54:19,"0,552s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 17:54:19,2023-05-23 17:54:20,"1,017s",PASSED
"verifyMatch(TextoaBuscar, TextoaBuscar, true)",Firefox 113.0,,,2023-05-23 17:54:20,2023-05-23 17:54:20,"0,006s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 17:54:20,2023-05-23 17:54:21,"1,669s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 17:54:21,2023-05-23 17:54:21,"0,001s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 17:54:21,2023-05-23 17:54:21,"0,011s",PASSED
Video,Firefox 113.0,,,2023-05-23 17:54:23,2023-05-23 17:54:23,"0,001s",PASSED
