Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/SolucionEnscriptsIndividuales/EscribirTextoEnVentanaAlerta,Chrome 113.0.0.0,,,2023-05-23 14:41:11,2023-05-23 14:41:26,"15,685s",ERROR
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-23 14:41:11,2023-05-23 14:41:11,"0,005s",PASSED
"comment(""Practica Nivel 8"")",Chrome 113.0.0.0,,,2023-05-23 14:41:25,2023-05-23 14:41:25,"0,093s",PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-23 14:41:25,2023-05-23 14:41:25,"0,220s",PASSED
"alert().sendKeys(""9"")",Chrome 113.0.0.0,,,2023-05-23 14:41:25,2023-05-23 14:41:26,"0,823s",ERROR
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 14:41:26,2023-05-23 14:41:26,"0,009s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 14:41:26,2023-05-23 14:41:26,"0,007s",PASSED
,,,,,,,
Test Cases/SolucionEnscriptsIndividuales/CopiarTextoDeUnaVentanaAOtra,Chrome 113.0.0.0,,,2023-05-23 14:41:27,2023-05-23 14:42:22,"55,626s",FAILED
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-23 14:41:27,2023-05-23 14:41:27,"0,001s",PASSED
"comment(""Practica 9"")",Chrome 113.0.0.0,,,2023-05-23 14:41:33,2023-05-23 14:41:33,"0,052s",PASSED
IndiceVentanaActual = getWindowIndex(),Chrome 113.0.0.0,,,2023-05-23 14:41:33,2023-05-23 14:41:34,"0,905s",PASSED
switchToWindowIndex(IndiceVentanaActual + 1),Chrome 113.0.0.0,,,2023-05-23 14:41:34,2023-05-23 14:42:22,"47,801s",FAILED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 14:42:22,2023-05-23 14:42:22,"0,014s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 14:42:22,2023-05-23 14:42:22,"0,031s",PASSED
,,,,,,,
Test Cases/SolucionEnscriptsIndividuales/CopiarUnElementoDentroDeOtro,Chrome 113.0.0.0,,,2023-05-23 14:42:23,2023-05-23 14:42:28,"5,512s",ERROR
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-23 14:42:23,2023-05-23 14:42:23,"0,002s",PASSED
"comment(""Practica 10"")",Chrome 113.0.0.0,,,2023-05-23 14:42:28,2023-05-23 14:42:28,"0,033s",PASSED
"Sourcelevel10 = By.id(""source"")",Chrome 113.0.0.0,,,2023-05-23 14:42:28,2023-05-23 14:42:28,"0,066s",PASSED
"Targetlevel10 = By.id(""target"")",Chrome 113.0.0.0,,,2023-05-23 14:42:28,2023-05-23 14:42:28,"0,002s",PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-23 14:42:28,2023-05-23 14:42:28,"0,001s",PASSED
action = new org.openqa.selenium.interactions.Actions(driver),Chrome 113.0.0.0,,,2023-05-23 14:42:28,2023-05-23 14:42:28,"0,056s",PASSED
from = driver.findElement(Sourcelevel10),Chrome 113.0.0.0,,,2023-05-23 14:42:28,2023-05-23 14:42:28,"0,145s",ERROR
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 14:42:28,2023-05-23 14:42:28,"0,000s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 14:42:28,2023-05-23 14:42:28,"0,001s",PASSED
,,,,,,,
Test Cases/SolucionEnscriptsIndividuales/VerificacionApareceTexto,Chrome 113.0.0.0,,,2023-05-23 14:42:28,2023-05-23 14:43:06,"38,063s",FAILED
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-23 14:42:28,2023-05-23 14:42:28,"0,002s",PASSED
"verifyElementText(findTestObject(""AllTestLevel/TextoFinalPractica""), ""¡Enhorabuena! Has llegado al final de la práctica"")",Chrome 113.0.0.0,,,2023-05-23 14:42:33,2023-05-23 14:43:06,"32,872s",FAILED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 14:43:06,2023-05-23 14:43:06,"0,006s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 14:43:06,2023-05-23 14:43:06,"0,015s",PASSED
