Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Chrome 113.0.0.0,,,2023-05-23 17:41:57,2023-05-23 17:41:58,"1,224s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Chrome 113.0.0.0,,,2023-05-23 17:41:58,2023-05-23 17:42:00,"1,253s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Chrome 113.0.0.0,,,2023-05-23 17:42:00,2023-05-23 17:42:01,"1,204s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Chrome 113.0.0.0,,,2023-05-23 17:42:01,2023-05-23 17:42:03,"1,855s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Chrome 113.0.0.0,,,2023-05-23 17:42:03,2023-05-23 17:42:03,"0,784s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Chrome 113.0.0.0,,,2023-05-23 17:42:03,2023-05-23 17:42:05,"1,515s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Chrome 113.0.0.0,,,2023-05-23 17:42:05,2023-05-23 17:42:06,"0,803s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-23 17:42:06,2023-05-23 17:42:07,"1,032s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-23 17:42:07,2023-05-23 17:42:08,"1,025s",PASSED
"verifyMatch(TextoaBuscar, TextoaBuscar, true)",Chrome 113.0.0.0,,,2023-05-23 17:42:08,2023-05-23 17:42:08,"0,009s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-23 17:42:08,2023-05-23 17:42:09,"1,193s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 17:42:09,2023-05-23 17:42:09,"0,000s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 17:42:09,2023-05-23 17:42:09,"0,001s",PASSED
Video,Chrome 113.0.0.0,,,2023-05-23 17:42:11,2023-05-23 17:42:11,"0,002s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Variables_simples,Chrome 113.0.0.0,,,2023-05-23 17:42:12,2023-05-23 17:42:49,"37,646s",PASSED
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-23 17:42:12,2023-05-23 17:42:12,"0,157s",PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-23 17:42:12,2023-05-23 17:42:15,"3,178s",PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-23 17:42:15,2023-05-23 17:42:15,"0,217s",PASSED
"navigateToUrl(""https://demoqa.com/webtables"")",Chrome 113.0.0.0,,,2023-05-23 17:42:15,2023-05-23 17:42:19,"3,575s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Add""))",Chrome 113.0.0.0,,,2023-05-23 17:42:19,2023-05-23 17:42:29,"9,874s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_First Name_firstName""), Nombre)",Chrome 113.0.0.0,,,2023-05-23 17:42:29,2023-05-23 17:42:31,"2,316s",PASSED
