Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleAfterTestCase,Edge Chromium 113,,,2023-05-23 17:58:57,2023-05-23 17:58:57,"0,002s",PASSED
Start listener action : addFailedTCToList,Edge Chromium 113,,,2023-05-23 17:58:57,2023-05-23 17:58:57,"0,011s",PASSED
Video,Edge Chromium 113,,,2023-05-23 17:59:00,2023-05-23 17:59:00,"0,002s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Variables_simples,Edge Chromium 113,,,2023-05-23 17:59:00,2023-05-23 17:59:28,"28,299s",PASSED
Start listener action : executeRows,Edge Chromium 113,,,2023-05-23 17:59:00,2023-05-23 17:59:00,"0,124s",PASSED
"openBrowser("""")",Edge Chromium 113,,,2023-05-23 17:59:00,2023-05-23 17:59:03,"2,294s",PASSED
maximizeWindow(),Edge Chromium 113,,,2023-05-23 17:59:03,2023-05-23 17:59:03,"0,205s",PASSED
"navigateToUrl(""https://demoqa.com/webtables"")",Edge Chromium 113,,,2023-05-23 17:59:03,2023-05-23 17:59:05,"2,597s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Add""))",Edge Chromium 113,,,2023-05-23 17:59:05,2023-05-23 17:59:15,"9,561s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_First Name_firstName""), Nombre)",Edge Chromium 113,,,2023-05-23 17:59:15,2023-05-23 17:59:16,"1,150s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Edge Chromium 113,,,2023-05-23 17:59:16,2023-05-23 17:59:17,"1,018s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Edge Chromium 113,,,2023-05-23 17:59:17,2023-05-23 17:59:18,"1,027s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Edge Chromium 113,,,2023-05-23 17:59:18,2023-05-23 17:59:19,"0,952s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Edge Chromium 113,,,2023-05-23 17:59:19,2023-05-23 17:59:20,"1,010s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Edge Chromium 113,,,2023-05-23 17:59:20,2023-05-23 17:59:21,"1,074s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Edge Chromium 113,,,2023-05-23 17:59:21,2023-05-23 17:59:22,"0,716s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Edge Chromium 113,,,2023-05-23 17:59:22,2023-05-23 17:59:23,"1,143s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Edge Chromium 113,,,2023-05-23 17:59:23,2023-05-23 17:59:24,"0,550s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Edge Chromium 113,,,2023-05-23 17:59:24,2023-05-23 17:59:24,"0,583s",PASSED
delay(DelayCorto),Edge Chromium 113,,,2023-05-23 17:59:24,2023-05-23 17:59:25,"1,016s",PASSED
"verifyMatch(TextoaBuscar, TextoaBuscar, true)",Edge Chromium 113,,,2023-05-23 17:59:25,2023-05-23 17:59:25,"0,005s",PASSED
closeBrowser(),Edge Chromium 113,,,2023-05-23 17:59:25,2023-05-23 17:59:26,"1,081s",PASSED
Start listener action : sampleAfterTestCase,Edge Chromium 113,,,2023-05-23 17:59:26,2023-05-23 17:59:26,"0,000s",PASSED
Start listener action : addFailedTCToList,Edge Chromium 113,,,2023-05-23 17:59:26,2023-05-23 17:59:26,"0,001s",PASSED
Video,Edge Chromium 113,,,2023-05-23 17:59:28,2023-05-23 17:59:28,"0,001s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Variables_simples,Edge Chromium 113,,,2023-05-23 17:59:29,2023-05-23 17:59:51,"21,726s",PASSED
Start listener action : executeRows,Edge Chromium 113,,,2023-05-23 17:59:29,2023-05-23 17:59:29,"0,111s",PASSED
"openBrowser("""")",Edge Chromium 113,,,2023-05-23 17:59:29,2023-05-23 17:59:31,"2,291s",PASSED
maximizeWindow(),Edge Chromium 113,,,2023-05-23 17:59:31,2023-05-23 17:59:31,"0,184s",PASSED
"navigateToUrl(""https://demoqa.com/webtables"")",Edge Chromium 113,,,2023-05-23 17:59:31,2023-05-23 17:59:34,"2,888s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Add""))",Edge Chromium 113,,,2023-05-23 17:59:34,2023-05-23 17:59:35,"0,968s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_First Name_firstName""), Nombre)",Edge Chromium 113,,,2023-05-23 17:59:35,2023-05-23 17:59:37,"1,657s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Edge Chromium 113,,,2023-05-23 17:59:37,2023-05-23 17:59:38,"1,435s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Edge Chromium 113,,,2023-05-23 17:59:38,2023-05-23 17:59:40,"1,319s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Edge Chromium 113,,,2023-05-23 17:59:40,2023-05-23 17:59:41,"1,068s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Edge Chromium 113,,,2023-05-23 17:59:41,2023-05-23 17:59:42,"0,942s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Edge Chromium 113,,,2023-05-23 17:59:42,2023-05-23 17:59:43,"1,033s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Edge Chromium 113,,,2023-05-23 17:59:43,2023-05-23 17:59:43,"0,594s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Edge Chromium 113,,,2023-05-23 17:59:43,2023-05-23 17:59:45,"1,766s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Edge Chromium 113,,,2023-05-23 17:59:45,2023-05-23 17:59:46,"0,618s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Edge Chromium 113,,,2023-05-23 17:59:46,2023-05-23 17:59:46,"0,593s",PASSED
delay(DelayCorto),Edge Chromium 113,,,2023-05-23 17:59:46,2023-05-23 17:59:47,"1,021s",PASSED
"verifyMatch(TextoaBuscar, TextoaBuscar, true)",Edge Chromium 113,,,2023-05-23 17:59:47,2023-05-23 17:59:47,"0,011s",PASSED
closeBrowser(),Edge Chromium 113,,,2023-05-23 17:59:47,2023-05-23 17:59:49,"1,106s",PASSED
Start listener action : sampleAfterTestCase,Edge Chromium 113,,,2023-05-23 17:59:49,2023-05-23 17:59:49,"0,000s",PASSED
Start listener action : addFailedTCToList,Edge Chromium 113,,,2023-05-23 17:59:49,2023-05-23 17:59:49,"0,015s",PASSED
Video,Edge Chromium 113,,,2023-05-23 17:59:51,2023-05-23 17:59:51,"0,001s",PASSED
