Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/SolucionEnscriptsIndividuales/CopiarUnElementoDentroDeOtro,Chrome 113.0.0.0,,,2023-05-22 01:16:38,2023-05-22 01:16:41,"2,883s",PASSED
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-22 01:16:38,2023-05-22 01:16:38,"0,001s",PASSED
"comment(""Practica 10"")",Chrome 113.0.0.0,,,2023-05-22 01:16:39,2023-05-22 01:16:39,"0,001s",PASSED
"Sourcelevel10 = By.id(""source"")",Chrome 113.0.0.0,,,2023-05-22 01:16:39,2023-05-22 01:16:39,"0,008s",PASSED
"Targetlevel10 = By.id(""target"")",Chrome 113.0.0.0,,,2023-05-22 01:16:39,2023-05-22 01:16:39,"0,001s",PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-22 01:16:39,2023-05-22 01:16:39,"0,000s",PASSED
action = new org.openqa.selenium.interactions.Actions(driver),Chrome 113.0.0.0,,,2023-05-22 01:16:39,2023-05-22 01:16:39,"0,010s",PASSED
from = driver.findElement(Sourcelevel10),Chrome 113.0.0.0,,,2023-05-22 01:16:39,2023-05-22 01:16:39,"0,040s",PASSED
to = driver.findElement(Targetlevel10),Chrome 113.0.0.0,,,2023-05-22 01:16:39,2023-05-22 01:16:39,"0,032s",PASSED
build().perform(),Chrome 113.0.0.0,,,2023-05-22 01:16:39,2023-05-22 01:16:39,"0,344s",PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-22 01:16:39,2023-05-22 01:16:41,"2,012s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-22 01:16:41,2023-05-22 01:16:41,"0,000s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-22 01:16:41,2023-05-22 01:16:41,"0,000s",PASSED
,,,,,,,
Test Cases/SolucionEnscriptsIndividuales/VerificacionApareceTexto,Chrome 113.0.0.0,,,2023-05-22 01:16:41,2023-05-22 01:16:43,"1,214s",PASSED
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-22 01:16:41,2023-05-22 01:16:41,"0,001s",PASSED
"verifyElementText(findTestObject(""AllTestLevel/TextoFinalPractica""), ""¡Enhorabuena! Has llegado al final de la práctica"")",Chrome 113.0.0.0,,,2023-05-22 01:16:42,2023-05-22 01:16:42,"0,105s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-22 01:16:42,2023-05-22 01:16:43,"0,840s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-22 01:16:43,2023-05-22 01:16:43,"0,000s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-22 01:16:43,2023-05-22 01:16:43,"0,000s",PASSED
